code,meaning,warehouse_row_count,warehouse_patient_count,candidate_origins,amyloid_tier,amyloid_signal_categories,review_bucket,suggested_atom_ids,suggested_atom_names,suggestion_scores,audit_flags
M05.89,Other rheumatoid arthritis with rheumatoid factor of multiple sites,120,16,SUPPLIED_465_LIST | SUPPLIED_895_LIST | ATOM_PHRASE_MATCH,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,autoimmune_disease | chronic_inflammatory_arthritis,Chronic inflammatory joint disease | autoimmune disease,"autoimmune_disease:7.0(phrase;tokens=arthriti,rheumatoid) | chronic_inflammatory_arthritis:7.0(phrase;tokens=arthriti,rheumatoid)",EXPLICIT_ALTERNATIVE_ETIOLOGY | AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
M08.40,"Pauciarticular juvenile rheumatoid arthritis, unspecified site",146,16,SUPPLIED_465_LIST | SUPPLIED_895_LIST | ATOM_PHRASE_MATCH,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,autoimmune_disease | chronic_inflammatory_arthritis,Chronic inflammatory joint disease | autoimmune disease,"autoimmune_disease:7.0(phrase;tokens=arthriti,rheumatoid) | chronic_inflammatory_arthritis:7.0(phrase;tokens=arthriti,rheumatoid)",EXPLICIT_ALTERNATIVE_ETIOLOGY | AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
M86.362,"Chronic multifocal osteomyelitis, left tibia and fibula",167,16,SUPPLIED_465_LIST | SUPPLIED_895_LIST,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,,,,AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
M86.472,"Chronic osteomyelitis with draining sinus, left ankle and foot",562,16,SUPPLIED_465_LIST | SUPPLIED_895_LIST | ATOM_PHRASE_MATCH,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,chronic_infection,Chronic or active infection,"chronic_infection:7.0(phrase;tokens=chronic,osteomyeliti)",AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
M86.652,"Other chronic osteomyelitis, left thigh",524,16,SUPPLIED_465_LIST | SUPPLIED_895_LIST | ATOM_PHRASE_MATCH,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,chronic_infection,Chronic or active infection,"chronic_infection:7.0(phrase;tokens=chronic,osteomyeliti)",AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
P78.3,Noninfective neonatal diarrhea,28,16,SUPPLIED_895_LIST,,GI / hepatobiliary signals,ALTERNATIVE_OR_GUARDRAIL_REVIEW,,,,EXPLICIT_ALTERNATIVE_ETIOLOGY
M45.7,Ankylosing spondylitis of lumbosacral region,136,15,SUPPLIED_465_LIST | SUPPLIED_895_LIST | ATOM_PHRASE_MATCH,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,chronic_inflammatory_arthritis,Chronic inflammatory joint disease,"chronic_inflammatory_arthritis:7.0(phrase;tokens=ankylos,spondyliti)",AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
M86.151,"Other acute osteomyelitis, right femur",122,15,SUPPLIED_465_LIST | SUPPLIED_895_LIST,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,,,,AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
M86.8X9,"Other osteomyelitis, unspecified sites",142,15,SUPPLIED_465_LIST | SUPPLIED_895_LIST,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,,,,AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
O26.642,"Intrahepatic cholestasis of pregnancy, second trimester",177,15,SUPPLIED_895_LIST,,GI / hepatobiliary signals,ALTERNATIVE_OR_GUARDRAIL_REVIEW,,,,EXPLICIT_ALTERNATIVE_ETIOLOGY
K50.914,"Crohn's disease, unspecified, with abscess",122,13,SUPPLIED_465_LIST | SUPPLIED_895_LIST,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,,,,AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
M05.59,Rheumatoid polyneuropathy with rheumatoid arthritis of multiple sites,92,13,SUPPLIED_465_LIST | SUPPLIED_895_LIST | ATOM_PHRASE_MATCH,Tier 3 — Organ-context signals (nonspecific alone),Neurologic / autonomic signals | Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,autoimmune_disease | chronic_inflammatory_arthritis,Chronic inflammatory joint disease | autoimmune disease,"autoimmune_disease:7.0(phrase;tokens=arthriti,rheumatoid) | chronic_inflammatory_arthritis:7.0(phrase;tokens=arthriti,rheumatoid)",EXPLICIT_ALTERNATIVE_ETIOLOGY | AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
M86.361,"Chronic multifocal osteomyelitis, right tibia and fibula",171,13,SUPPLIED_465_LIST | SUPPLIED_895_LIST,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,,,,AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
M86.461,"Chronic osteomyelitis with draining sinus, right tibia and fibula",393,13,SUPPLIED_465_LIST | SUPPLIED_895_LIST | ATOM_PHRASE_MATCH,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,chronic_infection,Chronic or active infection,"chronic_infection:7.0(phrase;tokens=chronic,osteomyeliti)",AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
M86.642,"Other chronic osteomyelitis, left hand",135,13,SUPPLIED_465_LIST | SUPPLIED_895_LIST | ATOM_PHRASE_MATCH,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,chronic_infection,Chronic or active infection,"chronic_infection:7.0(phrase;tokens=chronic,osteomyeliti)",AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
K50.812,Crohn's disease of both small and large intestine with intestinal obstruction,166,12,SUPPLIED_465_LIST | SUPPLIED_895_LIST,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,,,,AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
M45.8,Ankylosing spondylitis sacral and sacrococcygeal region,329,12,SUPPLIED_465_LIST | SUPPLIED_895_LIST | ATOM_PHRASE_MATCH,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,chronic_inflammatory_arthritis,Chronic inflammatory joint disease,"chronic_inflammatory_arthritis:7.0(phrase;tokens=ankylos,spondyliti)",AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
M86.162,"Other acute osteomyelitis, left tibia and fibula",138,12,SUPPLIED_465_LIST | SUPPLIED_895_LIST,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,,,,AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
M86.641,"Other chronic osteomyelitis, right hand",192,12,SUPPLIED_465_LIST | SUPPLIED_895_LIST | ATOM_PHRASE_MATCH,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,chronic_infection,Chronic or active infection,"chronic_infection:7.0(phrase;tokens=chronic,osteomyeliti)",AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
M86.8X4,"Other osteomyelitis, hand",90,12,SUPPLIED_465_LIST | SUPPLIED_895_LIST,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,,,,AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
Q42.2,"Congenital absence, atresia and stenosis of anus with fistula",92,12,SUPPLIED_895_LIST,,Musculoskeletal / ATTR prodrome,ALTERNATIVE_OR_GUARDRAIL_REVIEW,,,,EXPLICIT_ALTERNATIVE_ETIOLOGY
A18.01,Tuberculosis of spine,63,11,SUPPLIED_465_LIST | SUPPLIED_895_LIST,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,,,,EXPLICIT_ALTERNATIVE_ETIOLOGY | AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
K50.013,Crohn's disease of small intestine with fistula,127,11,SUPPLIED_465_LIST | SUPPLIED_895_LIST,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,,,,AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
M05.70,Rheumatoid arthritis with rheumatoid factor of unspecified site without organ or systems involvement,32,11,SUPPLIED_465_LIST | SUPPLIED_895_LIST | ATOM_PHRASE_MATCH,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,autoimmune_disease | chronic_inflammatory_arthritis,Chronic inflammatory joint disease | autoimmune disease,"autoimmune_disease:7.0(phrase;tokens=arthriti,rheumatoid) | chronic_inflammatory_arthritis:7.0(phrase;tokens=arthriti,rheumatoid)",EXPLICIT_ALTERNATIVE_ETIOLOGY | AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
M86.462,"Chronic osteomyelitis with draining sinus, left tibia and fibula",145,11,SUPPLIED_465_LIST | SUPPLIED_895_LIST | ATOM_PHRASE_MATCH,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,chronic_infection,Chronic or active infection,"chronic_infection:7.0(phrase;tokens=chronic,osteomyeliti)",AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
Q41.0,"Congenital absence, atresia and stenosis of duodenum",109,11,SUPPLIED_895_LIST,,Musculoskeletal / ATTR prodrome,ALTERNATIVE_OR_GUARDRAIL_REVIEW,,,,EXPLICIT_ALTERNATIVE_ETIOLOGY
E10.41,Type 1 diabetes mellitus with diabetic mononeuropathy,88,10,SUPPLIED_895_LIST | ATOM_PHRASE_MATCH,,Neurologic / autonomic signals,ALTERNATIVE_OR_GUARDRAIL_REVIEW,diabetes,diabetes,"diabetes:8.0(phrase;tokens=diabete,diabetic,mellitu,type)",EXPLICIT_ALTERNATIVE_ETIOLOGY
K50.112,Crohn's disease of large intestine with intestinal obstruction,156,10,SUPPLIED_465_LIST | SUPPLIED_895_LIST,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,,,,AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
K50.811,Crohn's disease of both small and large intestine with rectal bleeding,307,10,SUPPLIED_465_LIST | SUPPLIED_895_LIST,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,,,,AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
M86.39,"Chronic multifocal osteomyelitis, multiple sites",780,10,SUPPLIED_465_LIST | SUPPLIED_895_LIST,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,,,,AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
M86.659,"Other chronic osteomyelitis, unspecified thigh",173,10,SUPPLIED_465_LIST | SUPPLIED_895_LIST | ATOM_PHRASE_MATCH,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,chronic_infection,Chronic or active infection,"chronic_infection:7.0(phrase;tokens=chronic,osteomyeliti)",AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
M86.8X6,"Other osteomyelitis, lower leg",89,10,SUPPLIED_465_LIST | SUPPLIED_895_LIST,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,,,,AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
O13.1,"Gestational [pregnancy-induced] hypertension without significant proteinuria, first trimester",39,10,SUPPLIED_895_LIST,,Renal signals,ALTERNATIVE_OR_GUARDRAIL_REVIEW,,,,EXPLICIT_ALTERNATIVE_ETIOLOGY
Q41.9,"Congenital absence, atresia and stenosis of small intestine, part unspecified",329,10,SUPPLIED_895_LIST,,Musculoskeletal / ATTR prodrome,ALTERNATIVE_OR_GUARDRAIL_REVIEW,,,,EXPLICIT_ALTERNATIVE_ETIOLOGY
K50.011,Crohn's disease of small intestine with rectal bleeding,165,9,SUPPLIED_465_LIST | SUPPLIED_895_LIST,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,,,,AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
K50.012,Crohn's disease of small intestine with intestinal obstruction,154,9,SUPPLIED_465_LIST | SUPPLIED_895_LIST,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,,,,AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
M05.751,Rheumatoid arthritis with rheumatoid factor of right hip without organ or systems involvement,65,9,SUPPLIED_465_LIST | SUPPLIED_895_LIST | ATOM_PHRASE_MATCH,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,autoimmune_disease | chronic_inflammatory_arthritis,Chronic inflammatory joint disease | autoimmune disease,"autoimmune_disease:7.0(phrase;tokens=arthriti,rheumatoid) | chronic_inflammatory_arthritis:7.0(phrase;tokens=arthriti,rheumatoid)",EXPLICIT_ALTERNATIVE_ETIOLOGY | AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
M05.762,Rheumatoid arthritis with rheumatoid factor of left knee without organ or systems involvement,49,9,SUPPLIED_465_LIST | SUPPLIED_895_LIST | ATOM_PHRASE_MATCH,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,autoimmune_disease | chronic_inflammatory_arthritis,Chronic inflammatory joint disease | autoimmune disease,"autoimmune_disease:7.0(phrase;tokens=arthriti,rheumatoid) | chronic_inflammatory_arthritis:7.0(phrase;tokens=arthriti,rheumatoid)",EXPLICIT_ALTERNATIVE_ETIOLOGY | AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
M06.0A,"Rheumatoid arthritis without rheumatoid factor, other specified site",28,9,SUPPLIED_465_LIST | SUPPLIED_895_LIST | ATOM_PHRASE_MATCH,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,autoimmune_disease | chronic_inflammatory_arthritis,Chronic inflammatory joint disease | autoimmune disease,"autoimmune_disease:7.0(phrase;tokens=arthriti,rheumatoid) | chronic_inflammatory_arthritis:7.0(phrase;tokens=arthriti,rheumatoid)",EXPLICIT_ALTERNATIVE_ETIOLOGY | AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
M86.061,"Acute hematogenous osteomyelitis, right tibia and fibula",175,9,SUPPLIED_465_LIST | SUPPLIED_895_LIST,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,,,,AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
M86.111,"Other acute osteomyelitis, right shoulder",208,9,SUPPLIED_465_LIST | SUPPLIED_895_LIST,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,,,,AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
M86.152,"Other acute osteomyelitis, left femur",98,9,SUPPLIED_465_LIST | SUPPLIED_895_LIST,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,,,,AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
M86.19,"Other acute osteomyelitis, multiple sites",240,9,SUPPLIED_465_LIST | SUPPLIED_895_LIST,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,,,,AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
Q42.8,"Congenital absence, atresia and stenosis of other parts of large intestine",69,9,SUPPLIED_895_LIST,,Musculoskeletal / ATTR prodrome,ALTERNATIVE_OR_GUARDRAIL_REVIEW,,,,EXPLICIT_ALTERNATIVE_ETIOLOGY
K51.818,Other ulcerative colitis with other complication,60,8,SUPPLIED_465_LIST | SUPPLIED_895_LIST | ATOM_PHRASE_MATCH,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,ibd_inflammatory_driver,Inflammatory bowel disease,"ibd_inflammatory_driver:7.0(phrase;tokens=coliti,ulcerative)",AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
K70.40,Alcoholic hepatic failure without coma,58,8,SUPPLIED_895_LIST,,GI / hepatobiliary signals,ALTERNATIVE_OR_GUARDRAIL_REVIEW,,,,EXPLICIT_ALTERNATIVE_ETIOLOGY
M45.2,Ankylosing spondylitis of cervical region,41,8,SUPPLIED_465_LIST | SUPPLIED_895_LIST | ATOM_PHRASE_MATCH,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,chronic_inflammatory_arthritis,Chronic inflammatory joint disease,"chronic_inflammatory_arthritis:7.0(phrase;tokens=ankylos,spondyliti)",AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
M86.051,"Acute hematogenous osteomyelitis, right femur",62,8,SUPPLIED_465_LIST | SUPPLIED_895_LIST,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,,,,AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
M86.341,"Chronic multifocal osteomyelitis, right hand",74,8,SUPPLIED_465_LIST | SUPPLIED_895_LIST,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,,,,AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
O13.4,"Gestational [pregnancy-induced] hypertension without significant proteinuria, complicating childbirth",17,8,SUPPLIED_895_LIST,,Renal signals,ALTERNATIVE_OR_GUARDRAIL_REVIEW,,,,EXPLICIT_ALTERNATIVE_ETIOLOGY
B33.24,Viral cardiomyopathy,45,7,SUPPLIED_895_LIST,,Cardiac signals,ALTERNATIVE_OR_GUARDRAIL_REVIEW,,,,EXPLICIT_ALTERNATIVE_ETIOLOGY
H05.022,Osteomyelitis of left orbit,490,7,SUPPLIED_465_LIST | SUPPLIED_895_LIST,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,,,,AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
K50.014,Crohn's disease of small intestine with abscess,511,7,SUPPLIED_465_LIST | SUPPLIED_895_LIST,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,,,,AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
M05.712,Rheumatoid arthritis with rheumatoid factor of left shoulder without organ or systems involvement,39,7,SUPPLIED_465_LIST | SUPPLIED_895_LIST | ATOM_PHRASE_MATCH,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,autoimmune_disease | chronic_inflammatory_arthritis,Chronic inflammatory joint disease | autoimmune disease,"autoimmune_disease:7.0(phrase;tokens=arthriti,rheumatoid) | chronic_inflammatory_arthritis:7.0(phrase;tokens=arthriti,rheumatoid)",EXPLICIT_ALTERNATIVE_ETIOLOGY | AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
M05.721,Rheumatoid arthritis with rheumatoid factor of right elbow without organ or systems involvement,93,7,SUPPLIED_465_LIST | SUPPLIED_895_LIST | ATOM_PHRASE_MATCH,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,autoimmune_disease | chronic_inflammatory_arthritis,Chronic inflammatory joint disease | autoimmune disease,"autoimmune_disease:7.0(phrase;tokens=arthriti,rheumatoid) | chronic_inflammatory_arthritis:7.0(phrase;tokens=arthriti,rheumatoid)",EXPLICIT_ALTERNATIVE_ETIOLOGY | AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
M05.749,Rheumatoid arthritis with rheumatoid factor of unspecified hand without organ or systems involvement,71,7,SUPPLIED_465_LIST | SUPPLIED_895_LIST | ATOM_PHRASE_MATCH,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,autoimmune_disease | chronic_inflammatory_arthritis,Chronic inflammatory joint disease | autoimmune disease,"autoimmune_disease:7.0(phrase;tokens=arthriti,rheumatoid) | chronic_inflammatory_arthritis:7.0(phrase;tokens=arthriti,rheumatoid)",EXPLICIT_ALTERNATIVE_ETIOLOGY | AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
M05.772,Rheumatoid arthritis with rheumatoid factor of left ankle and foot without organ or systems involvement,141,7,SUPPLIED_465_LIST | SUPPLIED_895_LIST | ATOM_PHRASE_MATCH,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,autoimmune_disease | chronic_inflammatory_arthritis,Chronic inflammatory joint disease | autoimmune disease,"autoimmune_disease:7.0(phrase;tokens=arthriti,rheumatoid) | chronic_inflammatory_arthritis:7.0(phrase;tokens=arthriti,rheumatoid)",EXPLICIT_ALTERNATIVE_ETIOLOGY | AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
M06.042,"Rheumatoid arthritis without rheumatoid factor, left hand",145,7,SUPPLIED_465_LIST | SUPPLIED_895_LIST | ATOM_PHRASE_MATCH,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,autoimmune_disease | chronic_inflammatory_arthritis,Chronic inflammatory joint disease | autoimmune disease,"autoimmune_disease:7.0(phrase;tokens=arthriti,rheumatoid) | chronic_inflammatory_arthritis:7.0(phrase;tokens=arthriti,rheumatoid)",EXPLICIT_ALTERNATIVE_ETIOLOGY | AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
M45.5,Ankylosing spondylitis of thoracolumbar region,109,7,SUPPLIED_465_LIST | SUPPLIED_895_LIST | ATOM_PHRASE_MATCH,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,chronic_inflammatory_arthritis,Chronic inflammatory joint disease,"chronic_inflammatory_arthritis:7.0(phrase;tokens=ankylos,spondyliti)",AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
M86.30,"Chronic multifocal osteomyelitis, unspecified site",57,7,SUPPLIED_465_LIST | SUPPLIED_895_LIST,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,,,,AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
M86.352,"Chronic multifocal osteomyelitis, left femur",37,7,SUPPLIED_465_LIST | SUPPLIED_895_LIST,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,,,,AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
M86.669,"Other chronic osteomyelitis, unspecified tibia and fibula",412,7,SUPPLIED_465_LIST | SUPPLIED_895_LIST | ATOM_PHRASE_MATCH,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,chronic_infection,Chronic or active infection,"chronic_infection:7.0(phrase;tokens=chronic,osteomyeliti)",AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
Q41.1,"Congenital absence, atresia and stenosis of jejunum",150,7,SUPPLIED_895_LIST,,Musculoskeletal / ATTR prodrome,ALTERNATIVE_OR_GUARDRAIL_REVIEW,,,,EXPLICIT_ALTERNATIVE_ETIOLOGY
Q41.2,"Congenital absence, atresia and stenosis of ileum",202,7,SUPPLIED_895_LIST,,Musculoskeletal / ATTR prodrome,ALTERNATIVE_OR_GUARDRAIL_REVIEW,,,,EXPLICIT_ALTERNATIVE_ETIOLOGY
A17.9,"Tuberculosis of nervous system, unspecified",20,6,SUPPLIED_465_LIST | SUPPLIED_895_LIST,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,,,,EXPLICIT_ALTERNATIVE_ETIOLOGY | AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
B19.9,Unspecified viral hepatitis without hepatic coma,17,6,SUPPLIED_895_LIST,,GI / hepatobiliary signals,ALTERNATIVE_OR_GUARDRAIL_REVIEW,,,,EXPLICIT_ALTERNATIVE_ETIOLOGY
M05.732,Rheumatoid arthritis with rheumatoid factor of left wrist without organ or systems involvement,109,6,SUPPLIED_465_LIST | SUPPLIED_895_LIST | ATOM_PHRASE_MATCH,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,autoimmune_disease | chronic_inflammatory_arthritis,Chronic inflammatory joint disease | autoimmune disease,"autoimmune_disease:7.0(phrase;tokens=arthriti,rheumatoid) | chronic_inflammatory_arthritis:7.0(phrase;tokens=arthriti,rheumatoid)",EXPLICIT_ALTERNATIVE_ETIOLOGY | AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
